step,LV-hyper-dynamic-windkessel-000149 - wk/Q_Ao
6752000,-769.6496627963256
6754000,-770.4814234609358
6756000,-771.3127610475112
6758000,-772.126993648925
6760000,-772.9228503171015
6762000,-773.7266958866229
6764000,-774.5080297441831
6766000,-775.2577487093504
6768000,-776.043103684998
6770000,-776.7931543771311
6772000,-777.5362038375988
6774000,-778.2412764038327
6776000,-778.9236397739074
6778000,-779.5892203996857
6780000,-780.2420616999939
6782000,-780.8986603058088
6784000,-781.5484686738472
6786000,-782.181707882188
6788000,-782.7837075079458
6790000,-783.4079932762705
6792000,-783.9667208293122
6794000,-784.5182392261307
6796000,-785.0540459986632
6798000,-785.5536654882656
6800000,-786.0344866448798
6802000,-786.5156908552251
6804000,-786.9841965336377
6806000,-787.4635442047406
6808000,-787.9026545690238
6810000,-788.3147762139231
6812000,-788.7007496112375
6814000,-789.0839944816719
6816000,-789.4535134582981
6818000,-789.8165970161841
6820000,-790.1680537489852
6822000,-790.5038987653512
6824000,-790.8271821540325
6826000,-791.133591932649
6828000,-791.396647544218
6830000,-791.668197252875
6832000,-791.9271334782252
6834000,-792.1642134262896
6836000,-792.4019021994866
6838000,-792.5858259154239
6840000,-792.7599898683013
6842000,-792.9244670602031
6844000,-793.0738728274633
6846000,-793.241069435453
6848000,-793.3422398513557
6850000,-793.4479294728902
6852000,-793.5262290176581
6854000,-793.5939110198831
6856000,-793.6680231473758
6858000,-793.6921338158243
6860000,-793.6867617620891
6862000,-793.6595845261962
6864000,-793.5979105913304
6866000,-793.5195577978504
6868000,-793.4180568117455
6870000,-793.299348058838
6872000,-793.1722943202146
6874000,-793.0236111157996
6876000,-792.85766676648
6878000,-792.6719024438711
6880000,-792.4460183198789
6882000,-792.2070149170679
6884000,-791.9517905560269
6886000,-791.7046189412247
6888000,-791.4167803585315
6890000,-791.123195342962
6892000,-790.775274426494
6894000,-790.4134917195194
6896000,-790.0510465280064
6898000,-789.6614133100144
6900000,-789.2553845947248
6902000,-788.8469064582893
6904000,-788.4183134960665
6906000,-787.9296549310766
6908000,-787.444959565633
6910000,-786.9530160564864
6912000,-786.4344737578932
6914000,-785.8948772599206
6916000,-785.3177874767425
6918000,-784.7485964845191
6920000,-784.1684314946207
6922000,-783.5189068709525
6924000,-782.8885431491273
6926000,-782.2271327608377
6928000,-781.5369868642108
6930000,-780.8208502904534
6932000,-780.0834679185442
6934000,-779.3104489253011
6936000,-778.511838323297
6938000,-777.6917580510911
6940000,-776.8547850999141
6942000,-776.0163750386795
6944000,-775.1529675393698
6946000,-774.2633118392206
6948000,-773.3459666435039
6950000,-772.4011692490507
6952000,-771.4748730796828
6954000,-770.540632805492
6956000,-769.559630458545
6958000,-768.5360813481878
6960000,-767.4948972839957
6962000,-766.4393294835037
6964000,-765.357699558038
6966000,-764.2717096307194
6968000,-763.1785403572877
6970000,-762.0515769566794
6972000,-760.8861912205356
6974000,-759.6949704228706
6976000,-758.474746277713
6978000,-757.2291821939103
6980000,-755.9461725238492
6982000,-754.6634594660162
6984000,-753.3495406654112
6986000,-752.0096583520086
6988000,-750.6749069798246
6990000,-749.3102323012835
6992000,-747.8839323871256
6994000,-746.4519248229351
6996000,-744.9929814261935
6998000,-743.5239861939635
7000000,-742.0094948111
7002000,-740.4907751412537
7004000,-738.9870664031406
7006000,-737.446038148164
7008000,-735.8611821602068
7010000,-734.2521101693222
7012000,-732.6066324999658
7014000,-730.9357030469243
7016000,-729.2252093189688
7018000,-727.4997084461177
7020000,-725.753600618404
7022000,-724.0149648186645
7024000,-722.3316397597301
7026000,-720.5644501112118
7028000,-718.7484807531774
7030000,-716.8897745179237
7032000,-715.0760112432408
7034000,-713.1844088942785
7036000,-711.2625481598656
7038000,-709.3321378955864
7040000,-707.3647006636463
7042000,-705.5158719442289
7044000,-703.5236697362279
7046000,-701.499620303565
7048000,-699.4502050689988
7050000,-697.3671883917376
7052000,-695.2807995437382
7054000,-693.1851702938019
7056000,-691.0871200008728
7058000,-689.0565596369669
7060000,-686.8721048190451
7062000,-684.6915338188353
7064000,-682.4540825498815
7066000,-680.2025504157427
7068000,-677.9291103176632
7070000,-675.6725099779004
7072000,-673.3723448653706
7074000,-671.0519165446271
7076000,-668.6805423689179
7078000,-666.2794613735201
7080000,-663.8923947687658
7082000,-661.4801675588922
7084000,-659.0208898740713
7086000,-656.5281683753454
7088000,-654.0310136929861
7090000,-651.4981620269822
7092000,-648.9344727538793
7094000,-646.3467783429877
7096000,-643.7465585987212
7098000,-641.1294875434237
7100000,-638.4820155361837
7102000,-635.8137847825418
7104000,-633.1593188073015
7106000,-630.4986269208968
7108000,-627.8231703025483
7110000,-625.0674106524201
7112000,-622.2867609449878
7114000,-619.4702074633085
7116000,-616.6467549032717
7118000,-613.8268005145164
7120000,-610.9731116644213
7122000,-608.1382727644069
7124000,-605.3454900897748
7126000,-602.4873175578449
7128000,-599.5741995888437
7130000,-596.6214336218911
7132000,-593.6147888343868
7134000,-590.6069761228139
7136000,-587.6027928116656
7138000,-584.5347523749922
7140000,-581.4522858573667
7142000,-578.3428211822894
7144000,-575.2501875631566
7146000,-572.1402030312817
7148000,-568.9722154554744
7150000,-565.8020433571664
7152000,-562.577065459493
7154000,-559.429956905575
7156000,-556.1577395073414
7158000,-552.8789835484105
7160000,-549.569420268341
7162000,-546.257621055446
7164000,-542.9656666253635
7166000,-539.6032620321023
7168000,-536.1685638258962
7170000,-532.7094659703135
7172000,-529.2152282708429
7174000,-525.7652665791568
7176000,-522.3248698473526
7178000,-518.7929087743015
7180000,-515.3125844239526
7182000,-511.7415590324725
7184000,-508.1694591014951
7186000,-504.652079899941
7188000,-501.0286070893955
7190000,-497.3844369089164
7192000,-493.7211039097633
7194000,-490.0077886572518
7196000,-486.3272413259523
7198000,-482.6182830719716
7200000,-478.871919818431
7202000,-475.1499666838299
7204000,-471.4803707249615
7206000,-467.66449712905
7208000,-463.8581918751328
7210000,-460.0102330853417
7212000,-456.1329303718509
7214000,-452.2309258506141
7216000,-448.3166869110988
7218000,-444.3948161367928
7220000,-440.4589620525456
7222000,-436.4803158770059
7224000,-432.484541856013
7226000,-428.4730421493776
7228000,-424.4867935500451
7230000,-420.5028230489916
7232000,-416.4664078864178
7234000,-412.4653932991151
7236000,-408.3665280226256
7238000,-404.2322814524368
7240000,-400.0785823073016
7242000,-395.9011114500299
7244000,-391.7177880827438
7246000,-387.5619524460205
7248000,-383.4203914381362
7250000,-379.1951923177805
7252000,-374.9340410325885
7254000,-370.695657942548
7256000,-366.4497262794697
7258000,-362.1525456537
7260000,-357.8319274070907
7262000,-353.52224568868
7264000,-349.1854895935376
7266000,-344.8664410193203
7268000,-340.6705981092983
7270000,-336.4215242961421
7272000,-332.0510907501983
7274000,-327.644993041929
7276000,-323.2730013262142
7278000,-318.8444907255672
7280000,-314.3790781730615
7282000,-309.9014686148394
7284000,-305.4095407351554
7286000,-300.9558542279933
7288000,-296.4400787059418
7290000,-291.8633272260251
7292000,-287.3036957745256
7294000,-282.6959683230257
7296000,-278.0658017756821
7298000,-273.4347171960394
7300000,-268.7723799863306
7302000,-264.1038624726377
7304000,-259.5319566052012
7306000,-254.9023808488471
7308000,-250.2176646746079
7310000,-245.5366891803124
7312000,-240.8469995006612
7314000,-236.1008625462091
7316000,-231.346830871928
7318000,-226.6653437743571
7320000,-221.918589539456
7322000,-217.2024865049593
7324000,-212.5193165086614
7326000,-207.8024011130708
7328000,-202.9785544965534
7330000,-198.1043546807371
7332000,-193.2440471986752
7334000,-188.3829212239618
7336000,-183.4824747294306
7338000,-178.5758100905355
7340000,-173.7286743050959
7342000,-168.9106405946461
7344000,-164.034964111579
7346000,-159.2073250158421
7348000,-154.3681478671033
7350000,-149.4509531859478
7352000,-144.5238113034009
7354000,-139.5996211809347
7356000,-134.647680075517
7358000,-129.7121158675907
7360000,-124.7748968654605
7362000,-119.858698008386
7364000,-114.9905217731373
7366000,-110.0765967498774
7368000,-105.1240908635975
7370000,-100.2404937528922
7372000,-95.3083320314363
7374000,-90.37045471018246
7376000,-85.42343211203729
7378000,-80.44553082584116
7380000,-75.4792284114103
7382000,-70.50330239252389
7384000,-65.53977169915015
7386000,-60.58481615824007
7388000,-55.64845370145122
7390000,-50.71968156187268
7392000,-45.7493675774856
7394000,-40.82089482253082
7396000,-35.87119110477488
7398000,-30.87152434346763
7400000,-25.90348842218759
7402000,-20.94550918045002
7404000,-15.96942373708998
7406000,-11.00143098099693
7408000,-6.237969241311703
7410000,-1.353881928594092
7412000,3.394101948970274
7414000,7.8809876507079935
7416000,12.09656335902309
7418000,16.07500277685858
7420000,19.73850392786858
7422000,23.11297413911007
7424000,26.12590813299676
7426000,28.793939432461
7428000,31.04109796637999
7430000,32.82456830675073
7432000,34.14011834749431
7434000,34.99654376213357
7436000,35.39702754324026
7438000,35.30801623185198
7440000,34.79479590822621
7442000,33.855840233485424
7444000,32.51348746175609
7446000,30.80623911898783
7448000,28.8200436764896
7450000,26.54883916235917
7452000,23.9949414368823
7454000,21.14834550127398
7456000,18.13783442329964
7458000,15.02611478898075
7460000,11.80164396274108
7462000,8.553513486333486
7464000,5.301790052243405
7466000,2.096303260117338
7468000,-1.061128933201871
7470000,-4.102968411956454
7472000,-6.984915079186749
7474000,-9.71450096116655
7476000,-12.23045759644492
7478000,-14.52793421478304
7480000,-16.57654343233617
7482000,-18.32819707971112
7484000,-19.78685112007383
7486000,-20.94443991140338
7488000,-21.80963702059557
7490000,-22.34583258967859
7492000,-22.57802615204696
7494000,-22.54996257391895
7496000,-22.20986517414758
7498000,-21.60307441243958
7500000,-20.73600544747478
7502000,-19.62942406180446
7504000,-18.3010289522656
7506000,-16.77384600156984
7508000,-15.07366943911848
7510000,-13.24226469719747
7512000,-11.3027788792408
7514000,-9.279072225751861
7516000,-7.208232608348908
7518000,-5.1084796164957424
7520000,-3.004968935869101
7522000,-0.9269221901320179
7524000,1.085750199933955
7526000,3.013471949628865
7528000,4.816570349817084
7530000,6.51895239727196
7532000,8.079605902509002
7534000,9.479354369545945
7536000,10.71747302006543
7538000,11.77729136387029
7540000,12.64551925444835
7542000,13.32490395796526
7544000,13.80128615679155
7546000,14.09580127457843
7548000,14.1907894814608
7550000,14.10087246100034
7552000,13.83149007821771
7554000,13.38691682960302
7556000,12.78688505976788
7558000,12.02932929814438
7560000,11.14097695918304
7562000,10.15118188078645
7564000,9.05625505140506
7566000,7.880053303068735
7568000,6.635847900611225
7570000,5.3439111009367934
7572000,4.044440219672651
7574000,2.732960687552577
7576000,1.43106153572603
7578000,0.1639168991118822
7580000,-1.076655267695514
7582000,-2.255544631708517
7584000,-3.363198163270908
7586000,-4.388868973848048
7588000,-5.308098276657347
7590000,-6.1196314213418646
7592000,-6.811873561076709
7594000,-7.382627500049921
7596000,-7.828379370806715
7598000,-8.144559929377237
7600000,-8.333284004748975
7602000,-8.402903734747724
7604000,-8.356386285157669
7606000,-8.182491894075383
7608000,-7.8885300604270014
7610000,-7.48715829118396
7612000,-6.986769944887783
7614000,-6.400756333988511
7616000,-5.732801336648663
7618000,-4.997078100785757
7620000,-4.204027454761672
7622000,-3.364281944016057
7624000,-2.493048217502292
7626000,-1.609146588066324
7628000,-0.7127901332637521
7630000,0.1940214259832374
7632000,1.085135414058414
7634000,1.943936976545046
7636000,2.764107106685287
7638000,3.541222820047096
7640000,4.267183571897704
7642000,4.933098795021351
7644000,5.525337418674781
7646000,6.049423069356408
7648000,6.495910755432988
7650000,6.863752148120739
7652000,7.1503668100092455
7654000,7.328472469083636
7656000,7.424844401811015
7658000,7.453633826628447
7660000,7.399752232544188
7662000,7.268447769490649
7664000,7.068148175335409
7666000,6.799925501184134
7668000,6.461839790716795
7670000,6.064078826710784
7672000,5.612386903663946
7674000,5.100177253041238
7676000,4.564364882639893
7678000,4.006958218951695
7680000,3.429172640210254
7682000,2.837715668704277
7684000,2.2408212201696642
7686000,1.654808828135401
7688000,1.076610041224058
7690000,0.5241468916494796
7692000,-0.001343326658798105
7694000,-0.5027922163947096
7696000,-0.9648377421456189
7698000,-1.38773610714793
7700000,-1.7609771859383732
7702000,-2.085127231623574
7704000,-2.356247623396257
7706000,-2.562424341903125
7708000,-2.716472228172506
7710000,-2.817625003928015
7712000,-2.8559777670977837
7714000,-2.848421906520571
7716000,-2.790760873665477
7718000,-2.68451445705864
7720000,-2.522568634617528
7722000,-2.31592445928186
7724000,-2.070683010657604
7726000,-1.7870140059983441
7728000,-1.476696353819307
7730000,-1.136586012790985
7732000,-0.7736413529357833
7734000,-0.4046711296723515
7736000,-0.02625900705766071
7738000,0.3591672346203723
7740000,0.7469730496723059
7742000,1.133444919219073
7744000,1.506394547874379
7746000,1.865106770821967
7748000,2.201017564544827
7750000,2.515511979765961
7752000,2.803617419573357
7754000,3.062477865825031
7756000,3.291054606791022
7758000,3.482807818784295
7760000,3.64166138652422
7762000,3.769102162181071
7764000,3.855552118636751
7766000,3.908702840362821
7768000,3.921750168416338
7770000,3.898714947041526
7772000,3.848906482630809
7774000,3.766691743578576
7776000,3.653315932865553
7778000,3.512130682992165
7780000,3.346644111559272
7782000,3.157470051746714
7784000,2.95308109087955
7786000,2.7353611275771073
7788000,2.500815491686126
7790000,2.2565886197867258
7792000,2.01121664062498
7794000,1.760766096907673
7796000,1.511635211670637
7798000,1.268635408564478
7800000,1.030569156483807
7802000,0.8032622093878672
7804000,0.5905382484172605
7806000,0.3927591633612337
7808000,0.2097219447705356
7810000,0.04560048921575799
7812000,-0.09698147124481693
7814000,-0.221556657606925
7816000,-0.3239446806446722
7818000,-0.4047190435585435
7820000,-0.4653995829073665
7822000,-0.5020512126918675
7824000,-0.5166421630065088
7826000,-0.5063175026975841
7828000,-0.4747694570994554
7830000,-0.4249849479265322
7832000,-0.3574727041666392
7834000,-0.2766440174184481
7836000,-0.1788147757508796
7838000,-0.0701619779874818
7840000,0.0483489162661499
7842000,0.1812571055381795
7844000,0.3198906296120185
7846000,0.4636389843426514
7848000,0.6088909486834382
7850000,0.7504031528071664
7852000,0.894790375696175
7854000,1.035859261548921
7856000,1.17268519787217
7858000,1.3054458561612141
7860000,1.428395254379211
7862000,1.543744692753535
7864000,1.648969194860683
7866000,1.74167203923048
7868000,1.821257888110495
7870000,1.88872505020754
7872000,1.945915116436936
7874000,1.986513568255077
7876000,2.012720060236006
7878000,2.029192364290111
7880000,2.033235638094766
7882000,2.025802688336853
7884000,2.003636970329126
7886000,1.96903506875401
7888000,1.924213639341588
7890000,1.869437444526056
7892000,1.8060193374935811
7894000,1.732777289049636
7896000,1.657652951365662
7898000,1.575776297926268
7900000,1.484616132785277
7902000,1.39629600298008
7904000,1.305957228652233
7906000,1.213149959227167
7908000,1.119695472482363
7910000,1.026142452502654
7912000,0.9394981626087429
7914000,0.8559807015728893
7916000,0.7772256607552208
7918000,0.7037911908014394
7920000,0.6372561698242407
7922000,0.5818332107310198
7924000,0.5292536405931969
7926000,0.4847306077238045
7928000,0.4496856320201914
7930000,0.4198559032886351
7932000,0.4023906316774628
7934000,0.393046691726795
7936000,0.3910526757522348
7938000,0.3978911085766867
7940000,0.4110522843348008
7942000,0.4334313327092332
7944000,0.460755865816509
7946000,0.495280306438417
7948000,0.5364914770211726
7950000,0.5782924033326253
7952000,0.628164883238469
7954000,0.6806996191244252
7956000,0.7325559123216863
7958000,0.7899172807412924
7960000,0.8475318148271072
7962000,0.9053524537705471
7964000,0.9626489762126766
7966000,1.017498802866612
7968000,1.070723147478247
7970000,1.120602266979631
7972000,1.169891707206716
7974000,1.214700284037917
7976000,1.253157928715609
7978000,1.289114048006468
7980000,1.32090526022921
7982000,1.347326308689389
7984000,1.367551610513829
7986000,1.382931083782069
7988000,1.3924996119385469
7990000,1.39679606704135
7992000,1.396918550113924
7994000,1.391109003350266
7996000,1.3809194926750479
7998000,1.364530560152843
8000000,1.345606025040524
8002000,1.323569775451006
8004000,-175.141431046768
8006000,-217.1132418328625
8008000,-146.5975154391685
8010000,-206.480416124748
8012000,-165.3416662716722
8014000,-179.3135587254824
8016000,-182.6306656514021
8018000,-166.0803526898746
8020000,-201.2150194796902
8022000,-209.7862330118971
8024000,-284.4314632430667
8026000,-368.6333900854777
8028000,-426.5026435238894
8030000,-461.7047535558072
8032000,-424.0710172742013
8034000,-416.6759060463221
8036000,-433.7837633624986
8038000,-439.1252529995882
8040000,-439.0086923828562
8042000,-432.5762157816371
8044000,-472.1883635504298
8046000,-513.0222011159447
8048000,-530.9967963310669
8050000,-549.8953644355709
8052000,-550.8632912788869
8054000,-541.5586710178388
8056000,-528.1518936118346
8058000,-527.1359999791514
8060000,-538.0071377852857
8062000,-547.2055099940576
8064000,-559.3307475572828
8066000,-564.9751444983053
8068000,-572.5297134328855
8070000,-576.2085870492228
8072000,-566.8306470398932
8074000,-557.1489489233272
8076000,-550.0825113313113
8078000,-544.9220093424856
8080000,-535.5716644558584
8082000,-531.7227709214478
8084000,-533.9024101004952
8086000,-529.4488256812713
8088000,-524.8889347299723
8090000,-520.5866083802846
8092000,-522.2015057782414
8094000,-518.9628174051109
8096000,-501.5325524826153
8098000,-489.0157052481925
8100000,-476.7460734171891
8102000,-467.5469056384429
8104000,-460.4639285557255
8106000,-446.6642081798966
8108000,-436.9972909698561
8110000,-426.3305749516633
8112000,-416.8956902468324
8114000,-410.3306419143848
8116000,-401.4607018038419
8118000,-393.6124036881949
8120000,-381.1473462691595
8122000,-373.4816863132551
8124000,-366.0867592121519
8126000,-347.2795191936484
8128000,-333.2194851616066
8130000,-316.7487004645864
8132000,-299.2749994467658
8134000,-295.0460312227676
8136000,-285.8842194279987
8138000,-274.0125880401934
8140000,-266.1613678763786
8142000,-255.4063370675408
8144000,-250.8636298303202
8146000,-242.3497384357631
8148000,-226.9520293209837
8150000,-215.9366876425395
8152000,-199.9375294964523
8154000,-186.7301544487532
8156000,-177.472360606572
8158000,-165.0095597148038
8160000,-157.3956130089016
8162000,-147.1400773758091
8164000,-140.2645802508573
8166000,-137.1745299699967
8168000,-129.1844117119467
8170000,-120.0391020955749
8172000,-105.7002166933785
8174000,-98.56515148001677
8176000,-91.72737947636733
8178000,-79.0122868824028
8180000,-73.2722729289037
8182000,-62.71647337527497
8184000,-54.8128352275512
8186000,-50.28253472175948
8188000,-42.91380960950164
8190000,-40.92509662115162
8192000,-34.21072769356215
8194000,-26.89456343489383
8196000,-21.71233680101636
8198000,-15.04848883598697
8200000,-10.21903712981498
8202000,-2.715648200819487
8204000,2.248583686395023
8206000,6.835676903307331
8208000,12.65077026019412
8210000,14.61110020045453
8212000,19.81884529357103
8214000,23.58638988170014
8216000,25.65883071270036
8218000,30.30912379642814
8220000,32.88577662615921
8222000,36.12779141207056
8224000,38.97391964912345
8226000,40.70815919817505
8228000,44.47408710291256
8230000,46.90312291316445
8232000,49.50927410675376
8234000,52.99598460126731
8236000,51.60300769802006
8238000,53.50748957880569
8240000,58.48090490118807
8242000,56.02939818018626
8244000,56.3863955532895
8246000,58.83015334418928
8248000,60.06160711777397
8250000,61.67580380420645
8252000,58.23378196069484
8254000,62.35273542912978
8256000,63.84422112702737
8258000,59.78464995067156
8260000,64.91970950278869
8262000,61.85018808352538
8264000,61.110430081186
8266000,62.02050987482721
8268000,56.25517968127269
8270000,62.38059246044259
8272000,59.69852029465983
8274000,57.6922525672785
8278000,54.3381316352054
8280000,57.93187270000999
8282000,56.040858388684
8284000,52.21868954777165
8286000,56.49914393799804
8288000,49.03913500641011
8290000,50.44786574487148
8292000,50.16998386949467
8294000,45.58844435422316
8296000,49.19897933731932
8298000,43.64424923124943
8300000,43.25523770376094
8302000,43.09948237008143
8304000,39.06802519097141
8306000,41.17812956479838
8308000,36.00098281737019
8310000,34.73997385512462
8312000,33.81733832057421
8314000,29.86302010071995
8316000,32.23233647673851
8318000,29.98598507176098
8320000,28.8341727906527
8322000,25.83156724099922
8324000,21.74311601365275
8326000,23.20824366520924
8328000,19.87017888779974
8330000,18.43614817033767
8332000,17.38011393513261
8334000,14.20869554038973
8336000,13.87541420058369
8338000,11.82130871924869
8340000,11.98402869377446
8342000,11.03725049972581
8344000,8.382062441825155
8346000,7.244460263393648
8348000,3.699752229238129
8350000,3.106585295853392
8352000,1.10680814870534
8354000,-1.665243568425012
8356000,0.01667207214950395
8358000,-2.892093225739245
8360000,-4.160642224348976
8362000,-3.804765085249073
8364000,-5.695258222715438
8366000,-5.307606027713518
8368000,-8.922718893131787
8370000,-10.75309907236033
8372000,-10.97972747018616
8374000,-13.50300043810648
8376000,-12.78953448107245
8378000,-13.89407165021339
8380000,-15.064844652386
8382000,-15.74321936985257
8384000,-17.30159039965429
8386000,-17.15449842862427
8388000,-18.05852193470514
8390000,-19.63887680503262
8392000,-21.33676770824877
8396000,-22.77339267422462
8398000,-22.52074604072618
8400000,-21.195568740211
8402000,-24.93811253614808
8404000,-22.9127343447999
8406000,-24.01090291201058
8408000,-27.03091050122453
8410000,-24.18187793679749
8412000,-28.50251118104552
8414000,-27.08701085609277
8416000,-26.58381639193408
8418000,-28.98185627685734
8420000,-25.52989052375665
8422000,-29.59776097213762
8424000,-27.97209906873377
8426000,-27.21800251649142
8428000,-30.31593418327816
8430000,-27.33703424368628
8432000,-30.75270708990274
8434000,-29.78336409213966
8436000,-28.73425955527864
8438000,-30.832026591411932
8440000,-27.75639659276408
8442000,-30.58827523929608
8444000,-30.04390523727807
8446000,-28.64758349659269
8448000,-31.40413494250538
8450000,-28.31038243343187
8452000,-29.96924968485359
8454000,-31.06556173605668
8456000,-27.80106637075619
8458000,-29.64513111081146
8460000,-28.60019287226123
8462000,-28.46927594433168
8464000,-30.52793416145505
8466000,-28.07381128249631
8468000,-28.43505441489924
8470000,-29.15877181692395
8472000,-28.48333119132462
8474000,-28.78194065019102
8476000,-26.39780670349978
8478000,-27.21743896557882
8480000,-28.04747672172425
8482000,-25.67749744954995
8484000,-26.99776437921741
8486000,-26.75186376094985
8488000,-26.248556329449
8490000,-26.65971580327664
8492000,-25.27703397461778
8494000,-25.79766885133949
8496000,-24.75359214813011
8498000,-24.14401294288382
8500000,-24.42072559617259
8502000,-23.43540577683711
8504000,-24.55435352345603
8506000,-23.40276197784874
8508000,-22.27995479216816
8510000,-23.88602080344526
8512000,-22.31140162592737
8514000,-21.4835831171456
8516000,-21.94763291498703
8518000,-20.58782394016134
8520000,-21.08767261304934
8522000,-20.58565592818695
8524000,-20.17734684571337
8526000,-20.99989604701591
8528000,-19.07888390761059
8530000,-19.57913913216203
8532000,-19.55459648783631
8534000,-17.54571971474661
8536000,-18.44498742997303
8538000,-16.9063278119097
8540000,-16.83981943230606
8542000,-17.71660916034534
8544000,-16.02316319576857
8546000,-17.51565276322253
8548000,-16.01020106932083
8550000,-15.79554903329949
8552000,-16.7684640234711
8554000,-13.67027524480591
8556000,-15.48743193907853
8558000,-13.77219480360736
8560000,-12.57682030654905
8562000,-15.19619443556053
8564000,-12.19627851895666
8566000,-13.56983272856382
8568000,-13.33440361861449
8570000,-11.58268367220217
8572000,-13.52131888324948
8574000,-11.20958507073055
8576000,-12.17929723893008
8578000,-11.54534876079083
8580000,-9.558287126480991
8582000,-11.75825603937142
8584000,-9.723297156938315
8586000,-10.5044351752781
8588000,-10.32598496820469
8590000,-8.74358523532237
8592000,-10.34016936969806
8594000,-8.548316990584226
8596000,-9.62077905512615
8598000,-8.321435547600231
8600000,-7.964900269996633
8602000,-9.458736381731114
8604000,-6.654580409986011
8606000,-8.982655278089169
8608000,-7.248725364945585
8610000,-7.000088345847644
8612000,-8.384977855087072
8614000,-5.266530940275516
8616000,-8.409105888347312
8618000,-6.343637910788402
8620000,-5.6462010164182175
8622000,-7.666124928960016
8624000,-4.6002332715033845
8626000,-6.935715613138882
8628000,-5.903788698731205
8630000,-5.014393164515241
8632000,-6.848703677349022
8634000,-4.368160160481693
8636000,-5.780874215020049
8638000,-5.633031177438852
8640000,-4.236834032411707
8642000,-6.015860534915873
8644000,-4.490724593608775
8646000,-4.41109082672142
8648000,-4.98526121134546
8650000,-3.893055950356938
8652000,-4.991388194355295
8654000,-4.273523181268502
8656000,-3.942731696326973
8658000,-4.826239302389013
8660000,-3.839346632759089
8662000,-4.376871706313068
8664000,-4.256055916442847
8666000,-3.791746195105361
8668000,-4.111819584409204
8670000,-3.426303434679312
8672000,-3.846426586306961
8674000,-3.698009021206872
8676000,-3.536912311830065
8678000,-3.665546529276753
8680000,-3.566037354971741
8682000,-3.9525480303836957
8684000,-3.331880762971196
8686000,-3.81120235104504
8688000,-3.614765745396653
8690000,-3.21389345543821
8692000,-3.788194162552827
8694000,-3.055378067955417
8696000,-3.545924697050395
8698000,-3.315601374538346
8700000,-3.207642365765651
8702000,-3.7262320802256
8704000,-2.918380224343764
8706000,-3.887734279288679
8708000,-3.327893731466247
8710000,-3.055555622779593
8712000,-3.864516945526475
8714000,-2.822845156060794
8716000,-3.884649761261016
8718000,-3.172602309575723
8720000,-3.0994789655380828
8722000,-4.041803315999459
8724000,-2.491973391727242
8726000,-3.963110298599304
8728000,-3.440475334599569
8730000,-2.993519154159685
8732000,-3.9715115222804798
8734000,-2.7986418962200332
8736000,-3.887596829770246
8738000,-3.517863440833935
8740000,-3.230647154168764
8742000,-3.803488588829396
8744000,-3.208518828330398
8746000,-3.630816435844508
8748000,-3.525477095962515
8750000,-3.459532992309278
8752000,-3.494170227327231
8754000,-3.627988623975398
8756000,-3.411460419044943
8758000,-3.568008502412567
8760000,-3.952430036662236
8762000,-3.348903160258487
8764000,-3.770512905134638
8766000,-3.651878076169623
8768000,-3.298995443827835
8770000,-4.062170654179909
8772000,-3.568405320635293
8774000,-3.26402180874652
8776000,-4.148272852404489
8778000,-3.427338401706947
8780000,-3.548212300046316
8782000,-4.267269715683142
8784000,-3.101209749729605
8786000,-3.881443760889169
8788000,-4.012909073338733
8790000,-3.181893426926763
8792000,-4.165599068812753
8794000,-3.466363055224519
8796000,-3.673224925790919
8798000,-4.188546188572673
8800000,-3.037493357140875
8802000,-4.15555378893373
8804000,-3.781296776281806
8806000,-3.150877486177706
8808000,-4.401604828387917
8810000,-3.095350746349368
8812000,-3.884796135480428
8814000,-4.076992148895897
8816000,-2.778474980260626
8818000,-4.622221067478449
8820000,-3.273909076710879
8822000,-3.424795513069512
8824000,-4.43098313127166
8826000,-2.637434024848062
8828000,-4.289992361350414
8830000,-3.406367109732855
8832000,-3.19989911915286
8834000,-4.4277290024297145
8836000,-2.649205974165625
8838000,-4.100769938304438
8840000,-3.5922768321938747
8842000,-2.999721008194456
8844000,-4.15118926881064
8846000,-3.042446981424973
8848000,-3.712928436101492
8850000,-3.430561437482993
8852000,-3.281876033582876
8854000,-3.591575693207005
8856000,-3.237372840061425
8858000,-3.5655460216332813
8860000,-3.024117177119479
8862000,-3.613841724643407
8864000,-3.164222307958653
8866000,-3.222121775934284
8868000,-3.68413113335464
8870000,-2.639720092361131
8872000,-3.830209324888756
8874000,-2.970624402962585
8876000,-2.926120174890912
8878000,-3.794816645097399
8880000,-2.312243500597333
8882000,-3.698323730247921
8884000,-2.829166877660327
8886000,-2.791786684213093
8888000,-3.735318151854017
8890000,-2.122916333604508
8892000,-3.8099629655619083
8894000,-2.653215166077416
8896000,-2.690797258964039
8898000,-3.617674969120799
8900000,-1.974841892007362
8902000,-3.60374390155016
8904000,-2.3623609742173812
8906000,-2.747081670690932
8908000,-3.292582514689002
8910000,-1.9829025042383819
8912000,-3.547335067395352
8914000,-2.136403269616949
8916000,-2.807737168666335
8918000,-3.093182469200428
8920000,-1.838096505224485
8922000,-3.409718454605581
8924000,-2.063444335078657
8926000,-2.440525910287761
8928000,-3.130068101597772
8930000,-1.7661146313230351
8932000,-2.95675449407895
8934000,-2.349068773810359
8936000,-2.229314594472953
8938000,-2.808233784179492
